name,value,uncertainty_up,uncertainty_down
B_An,0.0003213735108841434,0.02712750768604507,0.02712750768604507
B_Ar,0.0038168430469430813,0.021658907382997958,0.021658907382997958
B_Ak,0.002401966414819522,0.026813672923864225,0.026813672923864225
B_Bn,0.0035762651360337393,0.02811869025507303,0.028118690255073027
B_Br,-0.002734890706282825,0.019826306898560467,0.019826306898560467
B_Bk,-0.0030215810485533104,0.02661103780731698,0.02661103780731698
C_nn,-0.5575673447642514,0.03821719203053131,0.03821719203053131
C_nr,-0.005250080501678777,0.03702507459051552,0.03702507459051552
C_nk,0.011450245870085286,0.04080140286264944,0.04080140286264944
C_rn,0.015306272168901675,0.03681252488475684,0.03681252488475684
C_rr,-0.31538494668617856,0.03846979000376338,0.03846979000376338
C_rk,-0.0065816751093996425,0.03986530373176209,0.03986530373176209
C_kn,-0.009369663070483708,0.038733954491413376,0.038733954491413376
C_kr,0.01208829633378869,0.03550257002377168,0.03550257002377168
C_kk,-0.5988880482832383,0.04093103435989709,0.04093103435989709
Concurrence,0.32144988372040434,0.02218720907008737,0.022832691612637887
Ckk + Cnn,-0.25775816932560547,0.0559991369618281,0.0559991369618281
Ckk - Cnn,-1.3728928588541083,0.0559991369618281,0.0559991369618281
Ckk + Crr,-0.4999405674036783,0.056171828497074305,0.056171828497074305
Ckk - Crr,-1.1307104607760354,0.056171828497074305,0.056171828497074305
Cnn + Crr,-0.5412612709226652,0.054226179190794546,0.054226179190794546
Cnn - Crr,-1.1720311642950223,0.054226179190794546,0.054226179190794546
