name,value,uncertainty_up,uncertainty_down
B_An,0.00032137763074801184,0.007370092719372185,0.007370092719372185
B_Ar,0.0038167717201551417,0.0074517895771759966,0.0074517895771759966
B_Ak,0.002401963292572132,0.00713880583943771,0.00713880583943771
B_Bn,0.0035762899589216832,0.007411436076093221,0.0074114360760932215
B_Br,-0.002734858608769662,0.0072272007096289385,0.007227200709628939
B_Bk,-0.00302154880411759,0.0072103899763521495,0.00721038997635215
C_nn,-0.5575673036275957,0.011149121197830625,0.011149121197830625
C_nr,-0.005250082745167171,0.011208333194399388,0.01120833319439939
C_nk,0.011450253124154458,0.011288555766229641,0.011288555766229641
C_rn,0.015306290582165122,0.011636432376080447,0.011636432376080448
C_rr,-0.31538494529058464,0.012398781914914558,0.012398781914914558
C_rk,-0.006581666812410007,0.012313238117554071,0.012313238117554071
C_kn,-0.009369674750589392,0.01193325059511029,0.011933250595110292
C_kr,0.012088294287544352,0.011928166446209785,0.011928166446209785
C_kk,-0.5988880769082197,0.012317390273611561,0.012317390273611561
Concurrence,0.32144987813170545,0.0068590938227755405,0.00692740959142708
Ckk + Cnn,-0.25775818183727983,0.016613879939266954,0.016613879939266954
Ckk - Cnn,-1.3728927890924711,0.016613879939266954,0.016613879939266954
Ckk + Crr,-0.4999405401742909,0.017477067721047287,0.017477067721047287
Ckk - Crr,-1.13071043075546,0.017477067721047287,0.017477067721047287
Cnn + Crr,-0.5412613134549149,0.016674312473308413,0.016674312473308413
Cnn - Crr,-1.172031204036084,0.016674312473308413,0.016674312473308413
