name,value,uncertainty_up,uncertainty_down
B_An,0.00032133533190363577,0.027025737481711873,0.027025737481711873
B_Ar,0.003816794840120344,0.019959475182006116,0.019959475182006116
B_Ak,0.002401967581178465,0.02286241213267242,0.02286241213267242
B_Bn,0.0035762855607109328,0.02642150299893766,0.026421502998937668
B_Br,-0.0027348892057178693,0.02022447838780107,0.02022447838780107
B_Bk,-0.0030215270164754672,0.024300126461737258,0.024300126461737258
C_nn,-0.5575673014681365,0.033330373474312,0.033330373474312
C_nr,-0.005250068045403264,0.037075393051625605,0.037075393051625605
C_nk,0.011450255129559316,0.033090032162104634,0.033090032162104634
C_rn,0.015306277482881435,0.0344242200514487,0.0344242200514487
C_rr,-0.31538494211948753,0.035927024964419685,0.035927024964419685
C_rk,-0.0065816666307195165,0.03614508404312721,0.03614508404312721
C_kn,-0.009369644015002385,0.03402905684289701,0.03402905684289701
C_kr,0.012088292102874331,0.037548428962289895,0.037548428962289895
C_kk,-0.5988880592023857,0.03798401597689083,0.03798401597689083
Concurrence,0.32144987034688316,0.02028283394314356,0.020883856143657988
Ckk + Cnn,-0.257758201702573,0.05053413960551638,0.05053413960551638
Ckk - Cnn,-1.372892804638846,0.05053413960551638,0.05053413960551638
Ckk + Crr,-0.49994056105122187,0.05228323433498288,0.05228323433498288
Ckk - Crr,-1.1307104452901968,0.05228323433498288,0.05228323433498288
Cnn + Crr,-0.5412613187854711,0.04900678441533536,0.04900678441533536
Cnn - Crr,-1.1720312030244462,0.04900678441533536,0.04900678441533536
