name,value,uncertainty_up,uncertainty_down
B_An,0.00032136292359465,0.02707593556762753,0.02707593556762753
B_Ar,0.0038167988820164045,0.020421636538710486,0.020421636538710486
B_Ak,0.0024019754681415804,0.023653787485525338,0.023653787485525338
B_Bn,0.0035763176471932303,0.0244029633322055,0.0244029633322055
B_Br,-0.0027348982429788184,0.0202294304951651,0.0202294304951651
B_Bk,-0.003021511806966486,0.02440973274520871,0.02440973274520871
C_nn,-0.5575672985569996,0.03347024010448352,0.03347024010448352
C_nr,-0.005250094361319072,0.038363124884638125,0.03836312488463814
C_nk,0.011450223350902981,0.034997269558113664,0.034997269558113664
C_rn,0.015306275310256507,0.03470723320864229,0.03470723320864229
C_rr,-0.31538495114816906,0.035170727905751875,0.035170727905751875
C_rk,-0.006581665445420555,0.035564164873990146,0.035564164873990146
C_kn,-0.009369709251888566,0.04129092659584971,0.041290926595849695
C_kr,0.012088284590875697,0.03924099535007361,0.03924099535007361
C_kk,-0.5988880707822417,0.03982710839726522,0.03982710839726522
Concurrence,0.3214498771691343,0.020510532119246704,0.021256218646528133
Ckk + Cnn,-0.25775819303385394,0.052023605564582805,0.052023605564582805
Ckk - Cnn,-1.3728927901478531,0.052023605564582805,0.052023605564582805
Ckk + Crr,-0.49994054044268443,0.05313359261999839,0.05313359261999839
Ckk - Crr,-1.1307104427390224,0.05313359261999839,0.05313359261999839
Cnn + Crr,-0.5412613126679264,0.0485513859129913,0.0485513859129913
Cnn - Crr,-1.1720312149642647,0.0485513859129913,0.0485513859129913
