name,value,uncertainty_up,uncertainty_down
B_An,0.000321345887698129,0.023026553175177773,0.023026553175177773
B_Ar,0.0038168079423070113,0.02088454231012561,0.02088454231012561
B_Ak,0.0024019526640763206,0.024862266458282087,0.024862266458282087
B_Bn,0.0035763011029105955,0.027095837900472167,0.027095837900472167
B_Br,-0.002734872007796945,0.018891827872130038,0.018891827872130038
B_Bk,-0.0030215148753511656,0.024259235153293517,0.024259235153293517
C_nn,-0.5575672993012416,0.03468154910636001,0.03468154910636001
C_nr,-0.005250094621854258,0.03327343110269935,0.03327343110269935
C_nk,0.011450232907686488,0.03502654100955141,0.03502654100955141
C_rn,0.015306291794540239,0.033423898388646935,0.033423898388646935
C_rr,-0.31538494452580995,0.03177074895389592,0.03177074895389592
C_rk,-0.006581644271420021,0.037368895634872445,0.037368895634872445
C_kn,-0.009369668795516721,0.035566502231165864,0.035566502231165864
C_kr,0.012088273517423103,0.03879270437240211,0.03879270437240211
C_kk,-0.5988880813375075,0.038109057469091434,0.038109057469091434
Concurrence,0.3214498774292764,0.019783749323986962,0.020351332789238764
Ckk + Cnn,-0.25775818173434595,0.05152776057233008,0.05152776057233008
Ckk - Cnn,-1.3728927803368292,0.05152776057233008,0.05152776057233008
Ckk + Crr,-0.49994053650977777,0.04961532777553719,0.04961532777553719
Ckk - Crr,-1.1307104255613976,0.04961532777553719,0.04961532777553719
Cnn + Crr,-0.5412613185460435,0.04703392751523457,0.04703392751523457
Cnn - Crr,-1.1720312075976635,0.04703392751523457,0.04703392751523457
