name,value,uncertainty_up,uncertainty_down
B_An,0.00032136150704510365,0.026366265578996753,0.026366265578996753
B_Ar,0.0038167758109227557,0.019946201919374705,0.019946201919374705
B_Ak,0.0024020142762103893,0.02437888932159592,0.02437888932159592
B_Bn,0.003576300957348024,0.02767598304893805,0.02767598304893805
B_Br,-0.0027348880070629483,0.02090824909960064,0.02090824909960064
B_Bk,-0.003021545655514773,0.025763756994674654,0.025763756994674654
C_nn,-0.5575673174481868,0.03758743153170929,0.03758743153170929
C_nr,-0.005250113146387479,0.03989206240327807,0.03989206240327807
C_nk,0.011450246780303507,0.035159833290894546,0.035159833290894546
C_rn,0.015306259094809352,0.03892616107690909,0.03892616107690909
C_rr,-0.3153849503524237,0.03697536205036084,0.03697536205036084
C_rk,-0.00658166156592113,0.037482804135598034,0.037482804135598034
C_kn,-0.009369652812476365,0.03737824351896323,0.03737824351896323
C_kr,0.01208828209192157,0.038095358095279405,0.038095358095279405
C_kk,-0.5988880504670852,0.03935932151855526,0.03935932151855526
Concurrence,0.32144987660469315,0.021516794881053278,0.02214892895276426
Ckk + Cnn,-0.25775819445782333,0.05442399470410033,0.05442399470410033
Ckk - Cnn,-1.3728928293541967,0.05442399470410033,0.05442399470410033
Ckk + Crr,-0.49994056155358635,0.054003088700150026,0.054003088700150026
Ckk - Crr,-1.1307104622584336,0.054003088700150026,0.054003088700150026
Cnn + Crr,-0.5412612945724846,0.05272563330967395,0.05272563330967395
Cnn - Crr,-1.1720311952773321,0.05272563330967395,0.05272563330967395
