name,value,uncertainty_up,uncertainty_down
B_An,0.0003213781685015057,0.007401085908512808,0.007401085908512808
B_Ar,0.003816780147918788,0.007436509700483262,0.0074365097004832625
B_Ak,0.002401966782819442,0.007129190873002487,0.007129190873002487
B_Bn,0.0035762985444077293,0.007237736230672087,0.007237736230672088
B_Br,-0.0027348659133905415,0.0071373830897588555,0.0071373830897588555
B_Bk,-0.003021552591130256,0.0072300643090297545,0.0072300643090297545
C_nn,-0.5575673122135427,0.011206892852226313,0.011206892852226313
C_nr,-0.005250080558595921,0.011360263792990374,0.011360263792990374
C_nk,0.01145025171274081,0.011152834706222978,0.011152834706222976
C_rn,0.01530629099701462,0.011456463481012431,0.011456463481012431
C_rr,-0.3153849482321105,0.012254978817251627,0.012254978817251627
C_rk,-0.006581667933803282,0.01197042491736059,0.011970424917360592
C_kn,-0.009369674887416034,0.011552241956434645,0.011552241956434645
C_kr,0.012088290522279187,0.012096165401453553,0.012096165401453553
C_kk,-0.5988880736914121,0.012026847284206332,0.012026847284206332
Concurrence,0.3214498813568939,0.00678508692420363,0.006851039003920884
Ckk + Cnn,-0.25775817646814025,0.016438962953875844,0.016438962953875844
Ckk - Cnn,-1.372892800895226,0.016438962953875844,0.016438962953875844
Ckk + Crr,-0.4999405404495726,0.017170601661237947,0.017170601661237947
Ckk - Crr,-1.1307104369137937,0.017170601661237947,0.017170601661237947
Cnn + Crr,-0.5412613019274419,0.016606593666750786,0.016606593666750786
Cnn - Crr,-1.172031198391663,0.016606593666750786,0.016606593666750786
