name,value,uncertainty_up,uncertainty_down
B_An,0.00032137212599700374,0.0072367070147175945,0.0072367070147175945
B_Ar,0.0038167714309584617,0.007431287214714347,0.007431287214714348
B_Ak,0.0024019623021281447,0.007163216537986027,0.007163216537986027
B_Bn,0.0035762990015990913,0.007390837142724773,0.007390837142724774
B_Br,-0.002734858104052243,0.007186317038479504,0.0071863170384795045
B_Bk,-0.0030215401543847034,0.007342910172965268,0.007342910172965267
C_nn,-0.5575672997482564,0.01130292121219334,0.01130292121219334
C_nr,-0.005250081365419736,0.011464312978711965,0.011464312978711966
C_nk,0.011450254443527881,0.011358664259398188,0.011358664259398186
C_rn,0.015306296588455497,0.011546475801128296,0.011546475801128298
C_rr,-0.31538494566015174,0.01179856309634053,0.01179856309634053
C_rk,-0.00658166536237322,0.012347165460633736,0.012347165460633735
C_kn,-0.009369667461817487,0.01170230517535461,0.01170230517535461
C_kr,0.012088296721256435,0.011801823066584168,0.011801823066584168
C_kk,-0.5988880670283794,0.012127669927773255,0.012127669927773255
Concurrence,0.3214498738310699,0.006732472223839243,0.00680033476080915
Ckk + Cnn,-0.2577581955964594,0.016578190667442146,0.016578190667442146
Ckk - Cnn,-1.3728927950929721,0.016578190667442146,0.016578190667442146
Ckk + Crr,-0.49994054968456403,0.01692000203946041,0.01692000203946041
Ckk - Crr,-1.1307104410048674,0.01692000203946041,0.01692000203946041
Cnn + Crr,-0.541261316964687,0.016338975459537813,0.016338975459537813
Cnn - Crr,-1.1720312082849906,0.016338975459537813,0.016338975459537813
