name,value,uncertainty_up,uncertainty_down
B_An,0.00032134640493554985,0.02377863783479279,0.02377863783479279
B_Ar,0.003816801289915389,0.019131921523008175,0.019131921523008175
B_Ak,0.002401953659218643,0.022324142007000863,0.022324142007000863
B_Bn,0.003576305956336048,0.025948929477897707,0.025948929477897707
B_Br,-0.0027348656004001683,0.0185919277015952,0.0185919277015952
B_Bk,-0.003021569910805772,0.023505208286880915,0.023505208286880915
C_nn,-0.5575673194900955,0.0316023133026303,0.0316023133026303
C_nr,-0.005250097835843162,0.036864672464045976,0.036864672464045976
C_nk,0.011450241604757808,0.03495428718115054,0.03495428718115054
C_rn,0.015306267900523002,0.03577177321219767,0.03577177321219767
C_rr,-0.31538492504353655,0.03383171228997317,0.03383171228997317
C_rk,-0.006581660399092099,0.035470017448807144,0.03547001744880715
C_kn,-0.00936967018386488,0.03491465212749731,0.03491465212749731
C_kr,0.012088303998457835,0.03494290310457408,0.03494290310457408
C_kk,-0.5988880606867814,0.03786541194952919,0.03786541194952919
Concurrence,0.32144986909902573,0.01955523492203241,0.020187102991560544
Ckk + Cnn,-0.25775818219621827,0.049320336862040515,0.049320336862040515
Ckk - Cnn,-1.3728928211764093,0.049320336862040515,0.049320336862040515
Ckk + Crr,-0.49994057664277725,0.050777693710713855,0.050777693710713855
Ckk - Crr,-1.1307104267298502,0.050777693710713855,0.050777693710713855
Cnn + Crr,-0.5412613178394631,0.046295690539715745,0.046295690539715745
Cnn - Crr,-1.1720311679265363,0.046295690539715745,0.046295690539715745
