name,value,uncertainty_up,uncertainty_down
B_An,0.0003213751931883318,0.029220116968109788,0.029220116968109788
B_Ar,0.003816836433653716,0.021889502833072873,0.021889502833072866
B_Ak,0.0024019855630675597,0.0267212099149964,0.0267212099149964
B_Bn,0.003576314065094302,0.028237100366227036,0.028237100366227032
B_Br,-0.0027349036845758443,0.021199305854730396,0.021199305854730396
B_Bk,-0.003021514140565799,0.024229683093087432,0.024229683093087432
C_nn,-0.5575673015046866,0.03493260422828948,0.03493260422828948
C_nr,-0.005250118397470829,0.04194063940350361,0.04194063940350359
C_nk,0.01145024411270319,0.03412329712234899,0.03412329712234899
C_rn,0.015306251874107361,0.04128372119994424,0.04128372119994424
C_rr,-0.31538494558481905,0.03925181231455549,0.03925181231455549
C_rk,-0.006581700821147327,0.043767997694623736,0.043767997694623736
C_kn,-0.009369648226162312,0.035722795053505015,0.035722795053505015
C_kr,0.012088297855193653,0.04075605055602065,0.04075605055602065
C_kk,-0.598888070634183,0.039825940158919715,0.039825940158919715
Concurrence,0.32144987591510343,0.02156456061968617,0.022253026104239643
Ckk + Cnn,-0.2577581902342254,0.05297539379478138,0.05297539379478138
Ckk - Cnn,-1.3728927932435986,0.05297539379478138,0.05297539379478138
Ckk + Crr,-0.4999405461540931,0.05591788872551381,0.05591788872551381
Ckk - Crr,-1.130710437323731,0.05591788872551381,0.05591788872551381
Cnn + Crr,-0.5412613152835895,0.05254513876799069,0.05254513876799069
Cnn - Crr,-1.1720312064532277,0.05254513876799069,0.05254513876799069
