name,value,uncertainty_up,uncertainty_down
B_An,0.0003213772822043548,0.007463181711157623,0.007463181711157623
B_Ar,0.0038167754957296562,0.00715715549019456,0.00715715549019456
B_Ak,0.0024019668626714527,0.007232982929318868,0.007232982929318867
B_Bn,0.003576294844930236,0.0073999280711112645,0.0073999280711112645
B_Br,-0.00273486552091647,0.00733949828898358,0.007339498288983579
B_Bk,-0.003021548802332303,0.007394151184217045,0.007394151184217045
C_nn,-0.5575673067949263,0.011269074183366312,0.011269074183366312
C_nr,-0.005250083287342336,0.011617749866589639,0.011617749866589637
C_nk,0.011450251842428009,0.011369607864123202,0.011369607864123202
C_rn,0.015306289280520021,0.011356975148296353,0.011356975148296353
C_rr,-0.3153849479821858,0.01224627213464885,0.01224627213464885
C_rk,-0.006581669978894607,0.0123097650288788,0.012309765028878802
C_kn,-0.00936967347091136,0.011967987004088642,0.011967987004088642
C_kr,0.012088289835273979,0.012218205210907664,0.012218205210907664
C_kk,-0.5988880721778658,0.012814508078791809,0.012814508078791809
Concurrence,0.32144987893944654,0.006947377073908671,0.0070196539986671445
Ckk + Cnn,-0.2577581834003031,0.0170646901598486,0.0170646901598486
Ckk - Cnn,-1.3728927969901557,0.0170646901598486,0.0170646901598486
Ckk + Crr,-0.4999405422130436,0.017725202354198877,0.017725202354198877
Ckk - Crr,-1.1307104381774151,0.017725202354198877,0.017725202354198877
Cnn + Crr,-0.5412613075959831,0.01664221181652517,0.01664221181652517
Cnn - Crr,-1.1720312035603546,0.01664221181652517,0.01664221181652517
