name,value,uncertainty_up,uncertainty_down
B_An,0.00032136721720421406,0.02767798016661785,0.02767798016661785
B_Ar,0.0038167991943195475,0.020149707488380797,0.020149707488380797
B_Ak,0.0024019686472088195,0.023448660391407722,0.023448660391407722
B_Bn,0.003576301958898441,0.026747087957854514,0.026747087957854514
B_Br,-0.002734915292278216,0.019629210143039793,0.019629210143039793
B_Bk,-0.0030215294065323015,0.024866720742586078,0.024866720742586078
C_nn,-0.5575672660006684,0.02945463248351854,0.02945463248351854
C_nr,-0.005250082248976683,0.03489519155599283,0.03489519155599283
C_nk,0.011450226718964875,0.03637544403092699,0.03637544403092699
C_rn,0.015306299037395336,0.034889278097133825,0.034889278097133825
C_rr,-0.31538496450273557,0.03787512649940905,0.03787512649940905
C_rk,-0.006581638207254331,0.037019169481441225,0.037019169481441225
C_kn,-0.00936969041350079,0.036734640049717646,0.036734640049717646
C_kr,0.01208828768624891,0.03824920271156971,0.03824920271156971
C_kk,-0.5988880471155611,0.038992264474237315,0.038992264474237315
Concurrence,0.3214498644278539,0.020207634181234023,0.0208771400873141
Ckk + Cnn,-0.2577582492568655,0.04886688105013471,0.04886688105013471
Ckk - Cnn,-1.3728927812582024,0.04886688105013471,0.04886688105013471
Ckk + Crr,-0.4999405507547985,0.05435919329952485,0.05435919329952485
Ckk - Crr,-1.1307104797602696,0.05435919329952485,0.05435919329952485
Cnn + Crr,-0.5412613318696912,0.04798021031722749,0.04798021031722749
Cnn - Crr,-1.1720312608751624,0.04798021031722749,0.04798021031722749
