name,value,uncertainty_up,uncertainty_down
B_An,0.0003213885416030012,0.02747830955274269,0.02747830955274269
B_Ar,0.0038168012684907503,0.020571716850903463,0.02057171685090347
B_Ak,0.00240196785280801,0.02370397326657033,0.02370397326657033
B_Bn,0.0035763192788160793,0.026455128173648864,0.026455128173648864
B_Br,-0.002734912252793458,0.02001954284648047,0.02001954284648047
B_Bk,-0.003021531137753059,0.024592663626369537,0.024592663626369537
C_nn,-0.5575672918602619,0.03565298618997059,0.03565298618997059
C_nr,-0.005250068114752601,0.03658246321361766,0.03658246321361766
C_nk,0.011450242840828857,0.03197015067517518,0.03197015067517518
C_rn,0.015306286925708668,0.035121009577685144,0.035121009577685144
C_rr,-0.3153849449889263,0.03650705053001779,0.03650705053001779
C_rk,-0.006581671846717567,0.03709982385535725,0.03709982385535725
C_kn,-0.00936970727437542,0.03672711865562702,0.03672711865562703
C_kr,0.012088289123622429,0.03952020246019405,0.03952020246019405
C_kk,-0.5988880485988524,0.03925354417620808,0.03925354417620808
Concurrence,0.3214498649995743,0.021042031550744654,0.021662982398551876
Ckk + Cnn,-0.2577582219139809,0.053028069497726885,0.053028069497726885
Ckk - Cnn,-1.3728928056345047,0.053028069497726885,0.053028069497726885
Ckk + Crr,-0.49994056878531645,0.053606020825974314,0.053606020825974314
Ckk - Crr,-1.1307104587631691,0.053606020825974314,0.053606020825974314
Cnn + Crr,-0.5412613255239069,0.05102842504588503,0.05102842504588503
Cnn - Crr,-1.1720312155017596,0.05102842504588503,0.05102842504588503
