name,value,uncertainty_up,uncertainty_down
B_An,0.00032138022865264013,0.0075840282538601495,0.0075840282538601495
B_Ar,0.003816778590306644,0.007627938326021424,0.007627938326021424
B_Ak,0.002401965776914537,0.007251515347188358,0.007251515347188358
B_Bn,0.00357629139379094,0.007637597620714741,0.007637597620714741
B_Br,-0.0027348640310603965,0.007180511802588007,0.007180511802588008
B_Bk,-0.003021550293016575,0.007603630674269822,0.007603630674269823
C_nn,-0.5575673063539133,0.011542990938788522,0.011542990938788522
C_nr,-0.005250082346393008,0.011835191321498658,0.011835191321498656
C_nk,0.011450249457835791,0.011712193948571157,0.011712193948571158
C_rn,0.01530629092035437,0.011478244485860975,0.011478244485860973
C_rr,-0.3153849502410999,0.01222454089259456,0.01222454089259456
C_rk,-0.006581671171566403,0.013010704303383806,0.013010704303383806
C_kn,-0.009369672494775062,0.012070885544451423,0.012070885544451423
C_kr,0.01208828837432177,0.01242231232941967,0.012422312329419672
C_kk,-0.5988880795381523,0.012548176469838745,0.012548176469838745
Concurrence,0.3214498821958074,0.00694034768786738,0.007012902857224932
Ckk + Cnn,-0.2577581764810295,0.01704984963368207,0.01704984963368207
Ckk - Cnn,-1.3728927891888563,0.01704984963368207,0.01704984963368207
Ckk + Crr,-0.49994053259384297,0.017518451208737927,0.017518451208737927
Ckk - Crr,-1.1307104330760427,0.017518451208737927,0.017518451208737927
Cnn + Crr,-0.541261305778082,0.01681309132336081,0.01681309132336081
Cnn - Crr,-1.1720312062602818,0.01681309132336081,0.01681309132336081
