name,value,uncertainty_up,uncertainty_down
B_An,0.0003213904768052091,0.007668483721028935,0.007668483721028935
B_Ar,0.003816785485275362,0.007434831070680883,0.007434831070680884
B_Ak,0.0024019758693840923,0.007445464857405584,0.007445464857405585
B_Bn,0.003576287257138609,0.007644895260766783,0.007644895260766783
B_Br,-0.002734860796178451,0.007367655689330949,0.007367655689330948
B_Bk,-0.0030215514281112764,0.007554650030687662,0.007554650030687662
C_nn,-0.5575673185955745,0.011711310057986202,0.011711310057986202
C_nr,-0.005250094004655581,0.01210252352195044,0.012102523521950438
C_nk,0.011450247227960467,0.011827967044177906,0.011827967044177904
C_rn,0.015306287389788389,0.011864577292053128,0.01186457729205313
C_rr,-0.31538495587808324,0.012665102278785256,0.012665102278785256
C_rk,-0.006581665968065567,0.012673688117843647,0.012673688117843645
C_kn,-0.009369681052632903,0.012007415120941986,0.012007415120941986
C_kr,0.012088287456522833,0.012639109732282109,0.012639109732282107
C_kk,-0.5988880776151583,0.012887659748793023,0.012887659748793023
Concurrence,0.32144988823542925,0.007122408563809273,0.007196448876508697
Ckk + Cnn,-0.25775816616236225,0.01741397591232251,0.01741397591232251
Ckk - Cnn,-1.3728928033535115,0.01741397591232251,0.01741397591232251
Ckk + Crr,-0.49994052887985363,0.018069216627534003,0.018069216627534003
Ckk - Crr,-1.1307104406360202,0.018069216627534003,0.018069216627534003
Cnn + Crr,-0.5412612878994374,0.017249915913023467,0.017249915913023467
Cnn - Crr,-1.1720311996556039,0.017249915913023467,0.017249915913023467
