name,value,uncertainty_up,uncertainty_down
B_An,0.00032136618569382285,0.02687729383438319,0.02687729383438319
B_Ar,0.0038168347809318373,0.02163840323618935,0.02163840323618935
B_Ak,0.0024019647517239517,0.025696858908173262,0.02569685890817327
B_Bn,0.003576312796048792,0.025590218295449215,0.025590218295449215
B_Br,-0.0027348886219081855,0.020665888820138995,0.020665888820138995
B_Bk,-0.0030215440400504076,0.02500058126984777,0.02500058126984777
C_nn,-0.5575672945737709,0.034960814119948114,0.034960814119948114
C_nr,-0.005250078558062253,0.03636301866519697,0.03636301866519697
C_nk,0.011450256892510374,0.04064435468524459,0.04064435468524459
C_rn,0.015306281938181865,0.03653901628515816,0.03653901628515816
C_rr,-0.3153849322685903,0.035543786594456894,0.035543786594456894
C_rk,-0.006581683837863864,0.04162088916174818,0.04162088916174818
C_kn,-0.009369711850905736,0.04015885094926993,0.04015885094926993
C_kr,0.012088285454056503,0.03993720333617929,0.03993720333617929
C_kk,-0.5988880781856911,0.04241503955922998,0.04241503955922998
Concurrence,0.32144986938161213,0.021320417196338464,0.02208027373241789
Ckk + Cnn,-0.25775818961363317,0.054966299718469384,0.054966299718469384
Ckk - Cnn,-1.3728927787611749,0.054966299718469384,0.054966299718469384
Ckk + Crr,-0.4999405519188137,0.05533892252550043,0.05533892252550043
Ckk - Crr,-1.1307104164559942,0.05533892252550043,0.05533892252550043
Cnn + Crr,-0.541261335530734,0.0498559854922341,0.0498559854922341
Cnn - Crr,-1.1720312000679147,0.0498559854922341,0.0498559854922341
