name,value,uncertainty_up,uncertainty_down
B_An,0.00032138664206434527,0.024203657156315152,0.024203657156315152
B_Ar,0.0038168369609960224,0.021276990317387008,0.021276990317387008
B_Ak,0.0024019708623945184,0.025477036486822938,0.025477036486822945
B_Bn,0.0035762943239687566,0.025934125709347618,0.025934125709347618
B_Br,-0.0027348912304169504,0.02005448492772218,0.02005448492772218
B_Bk,-0.0030215068454532315,0.02463116987748333,0.02463116987748333
C_nn,-0.5575673130296452,0.03500613488101789,0.03500613488101789
C_nr,-0.00525009924406694,0.036816213510380974,0.036816213510380974
C_nk,0.011450269097691238,0.036743327343379414,0.036743327343379414
C_rn,0.015306267600972612,0.035905836047125134,0.035905836047125134
C_rr,-0.31538495924028115,0.038019013176168404,0.038019013176168404
C_rk,-0.006581666651615677,0.04049208861205173,0.04049208861205173
C_kn,-0.009369673334944033,0.04109796304559708,0.04109796304559708
C_kr,0.012088305041264066,0.04279428311959323,0.04279428311959323
C_kk,-0.5988880537753659,0.04002743068112091,0.04002743068112091
Concurrence,0.32144988024630494,0.021366456284628996,0.022064258530511794
Ckk + Cnn,-0.2577581955680841,0.05317541430247589,0.05317541430247589
Ckk - Cnn,-1.3728928216273744,0.05317541430247589,0.05317541430247589
Ckk + Crr,-0.499940549357448,0.05520543967601025,0.05520543967601025
Ckk - Crr,-1.1307104678380104,0.05520543967601025,0.05520543967601025
Cnn + Crr,-0.5412612901031688,0.05168050737171302,0.05168050737171302
Cnn - Crr,-1.172031208583731,0.05168050737171302,0.05168050737171302
